row_num,word,rightword,,w_count,r_count,old_r_count,soundex,dropThese?,RtoR,Remarks,mapping_type
732,ghagras,skirts & ghagras,#N/A,7081,,,,,FALSE,,R1 2 R2
733,ghalam kari,kalamkari,#N/A,,2540,,,,FALSE,,W2R
734,gharara,garara,#N/A,5,12,85247,G660,1,FALSE,,W2R
735,ghicha,gicha,#N/A,46,3,,,,FALSE,,W2R
736,ghichha,gicha,#N/A,,3,,,,FALSE,,W2R
737,gica,gicha,#N/A,,3,,,,FALSE,,W2R
738,gicha,gicha,#N/A,3,3,,,,TRUE,,R2R
739,gilrls,girls,#N/A,,101217,15070,G464,,FALSE,,W2R
740,gince,jeans,#N/A,,48476,12067,G520,,FALSE,,W2R
741,girdle,shapewear,#N/A,,1778,,,,FALSE,,W2R
742,girl,girls,#N/A,4490,101217,,,,FALSE,,R1 2 R2
743,girl's,girls,#N/A,593,101217,,,,FALSE,,W2R
744,girlkids,girls,#N/A,,101217,13418,G642,,FALSE,,W2R
745,girls,girls,#N/A,101217,101217,,,,TRUE,,R2R
746,glare,sunglasses,#N/A,21,15252,,,,FALSE,,R1 2 R2
747,glares,sunglasses,#N/A,1,15252,,,,FALSE,,R1 2 R2
748,global,universal,#N/A,3012,216015,,,1,FALSE,"universal is an occasiontype, global is going to open tokens",R1 2 R2
749,globalwear,universal,#N/A,,216015,,,,FALSE,,R1 2 R2
750,gloves,gloves,#N/A,2059,2059,,,,TRUE,,R2R
751,gocolours,go colors,#N/A,,,47971,G246,,FALSE,,W2R
752,gogger,joggers,#N/A,,16261,22149,G260,,FALSE,,W2R
753,goggers,joggers,#N/A,,16261,32643,G262,,FALSE,,W2R
754,goggle,sunglasses,#N/A,5,15252,,,,FALSE,,W2R
755,goggles,sunglasses,#N/A,9,15252,,,,FALSE,,W2R
756,goldstar,goldstar,#N/A,,,11397,G432,,TRUE,,R2R
757,goon,gowns,#N/A,1,8206,1487,G500,,FALSE,,W2R
758,gorgeet,georgette,#N/A,,42430,19193,G623,,FALSE,,W2R
759,gosriki,gosriki,#N/A,21,21,12716,G262,,TRUE,,R2R
760,gotapatti,gotapatti,#N/A,9,9,18561,G313,,TRUE,,R2R
761,gown,gowns,#N/A,4804,8206,,,,FALSE,,R1 2 R2
762,gowns,gowns,#N/A,8206,8206,,,,TRUE,,R2R
763,grara,garara,#N/A,,12,26835,G660,,FALSE,,W2R
764,grawn,gowns,#N/A,,8206,1516,G650,1,FALSE,,W2R
765,grorget,georgette,#N/A,,42430,180,G662,,FALSE,,W2R
766,gumboots,gumboots,#N/A,13,13,26260,G513,1,TRUE,,R2R
767,gurtha,kurtas,#N/A,,70622,11246,G630,,FALSE,,W2R
768,gym,gym bags,#N/A,5560,,,,1,FALSE,,R1 2 R2
769,gym bag,gym bags,#N/A,,,,,,FALSE,,R1 2 R2
770,gym-bags,gym bags,#N/A,,,,,,FALSE,,W2R
771,gymbag,gym bags,#N/A,,,,,1,FALSE,,W2R
772,gymbags,gym bags,#N/A,,,,,1,FALSE,,W2R
773,gymwear,activewear,#N/A,35,,122465,G560,,FALSE,,R1 2 R2
774,hair band,hair bands,#N/A,,,,,,FALSE,,R1 2 R2
775,hair clutch,claw,#N/A,,,,,1,FALSE,"clutchers in name_text_en is a better match, but currently getting converted to clutches. clutcher is not a rightword because of low count (total count 3)",R1 2 R2
776,hair-band,hair bands,#N/A,,,,,,FALSE,,W2R
777,hairband,hair bands,#N/A,457,,,,,FALSE,,R1 2 R2
778,hairbun,hair accessories,#N/A,1,,,,1,FALSE,It is generalising the meaning,W2R
779,hairclip,hair clips,#N/A,9,,,,1,FALSE,,W2R
780,hairclutch,claw,#N/A,,,,,,FALSE,"clutchers in name_text_en is a better match, but currently getting converted to clutches. clutcher is not a rightword because of low count (total count 3)",W2R
781,hairpin,hair pins,hairpin,14,,,,?,FALSE,need to check entity and products with both,W2R
782,hairpin,hair pins,hairpin,14,,,,1,FALSE,,W2R
783,hairpin,hair pins,#N/A,14,,,,1,FALSE,,W2R
784,half saree,lehenga,#N/A,,7996,,,,FALSE,,R1 2 R2
785,half saris,sarees,#N/A,,119194,,,1,FALSE,,W2R
786,halfhand,half sleeves,#N/A,,,25867,H415,,FALSE,,W2R
787,halfhands,half sleeves,#N/A,,,23560,H415,,FALSE,,W2R
788,halfjacket,half jacket,#N/A,,,11654,H412,,FALSE,,W2R
789,halfpant,half pants,#N/A,,,13128,H415,,FALSE,,W2R
790,halfpants,half pants,#N/A,,,14254,H415,,FALSE,,W2R
791,halfsarees,half sarees,#N/A,,,22370,H412,,FALSE,,W2R
792,hand bag,handbags,#N/A,,22502,,,1,FALSE,,R1 2 R2
793,hand bags,handbags,#N/A,,22502,,,1,FALSE,,R1 2 R2
794,hand bangs,handbags,#N/A,,22502,,,1,FALSE,,R1 2 R2
795,hand craft,handicraft,#N/A,,149,,,,FALSE,,R1 2 R2
796,hand jewellery,bracelets & bangles,#N/A,,,,,,FALSE,,R1 2 R2
797,hand ornaments,bracelets & bangles,hand ornaments,,,,,,FALSE,,R1 2 R2
798,hand ornaments,bracelets,hand ornaments,,17480,,,1,FALSE,,R1 2 R2
799,hand ornaments,bangles,#N/A,,13470,,,1,FALSE,,R1 2 R2
800,hand picked,handicraft,#N/A,,149,,,1,FALSE,seems wrong,R1 2 R2
801,hand-bag,handbags,#N/A,,22502,,,1,FALSE,,W2R
802,handbag,handbags,#N/A,2349,22502,,,,FALSE,,R1 2 R2
803,handbags,handbags,#N/A,22502,22502,,,1,TRUE,,R2R
804,handband,bracelets & bangles,handband,,,,,,FALSE,,W2R
805,handband,bracelets,#N/A,,17480,,,1,FALSE,,W2R
806,handcraft,handicraft,#N/A,22,149,,,,FALSE,,W2R
807,handcrafts,handicraft,#N/A,,149,,,,FALSE,,W2R
808,handgloves,hand gloves,#N/A,,,33056,H532,,FALSE,,W2R
809,handwear,gloves,#N/A,,2059,,,,FALSE,,W2R
810,hangbag,handbags,#N/A,,22502,37021,H521,,FALSE,,W2R
811,hangbags,handbags,#N/A,,22502,36019,H521,,FALSE,,W2R
812,hat,caps & hats,hat,554,,,,,FALSE,,R1 2 R2
813,hat,caps & hats,#N/A,554,,,,,FALSE,,R1 2 R2
814,hats,caps & hats,#N/A,3745,,,,,FALSE,,R1 2 R2
815,hawai,hawai,#N/A,6,6,40760,H000,,TRUE,,R2R
816,head band,hair bands,#N/A,,,,,?,FALSE,,R1 2 R2
817,headband,hair bands,#N/A,254,,,,?,FALSE,hair bands might be better depending on the entity; hairbands exists in name_text but current output is marking it as bricklength,R1 2 R2
818,heelded,heels,#N/A,4,20517,12477,H433,,FALSE,,W2R
819,heele sandal,heeled sandals,#N/A,,,,,,FALSE,,W2R
820,heeled,heels,#N/A,24689,20517,,,1,FALSE,heels should be added to synonym,R1 2 R2
821,heeled sandals,heeled sandals,#N/A,,,,,,TRUE,,R2R
822,heeled shoes,heels,#N/A,,20517,,,1,FALSE,"need to check products with ""heels""",R1 2 R2
823,heeledsandals,heeled sandals,#N/A,,,,,1,FALSE,"is a category, already exists in phrase corpus",W2R
824,heels,heels,#N/A,20517,20517,,,,TRUE,,R2R
825,heels sandals,heeled sandals,#N/A,,,,,1,FALSE,Not Sure,R1 2 R2
826,heelsfor,heels,#N/A,,20517,16505,H421,,FALSE,,W2R
827,highdesign,hidesign,#N/A,,964,28405,H232,,TRUE,,W2R
828,highwaisted,highwaist,#N/A,3,5,26586,H223,,FALSE,,W2R
829,highwaste,highwaist,#N/A,,5,16489,H223,,FALSE,,W2R
830,hign,high,#N/A,,64910,16749,H250,,FALSE,,W2R
831,hijab,hijab,#N/A,55,55,32260,H210,,TRUE,,R2R
832,hilfinger,hilfiger,#N/A,,2662,14457,H415,,FALSE,,W2R
833,hineck,high neck,#N/A,,,66405,H520,,FALSE,,W2R
834,historic,ethnic,#N/A,21,326887,,,,FALSE,,R1 2 R2
835,hodfies,hoodies,#N/A,,41538,15896,H312,,FALSE,,W2R
836,homewear,casual wear,#N/A,2,,79085,H560,,FALSE,,R1 2 R2
837,hoodie,hoodies,hoodie,25969,41538,,,,FALSE,,R1 2 R2
838,hoodie,sweatshirts,#N/A,25969,40922,,,1,FALSE,Since this token is already mapped to `hoodies`,R1 2 R2
839,hoodies,sweatshirts,#N/A,41538,40922,,,1,FALSE,,R1 2 R2
840,hoodiesfor,hoodies,#N/A,,41538,18664,H321,,FALSE,,W2R
841,hoody,hoodies,#N/A,10,41538,,,,FALSE,,W2R
842,hoodys,hoodies,#N/A,,41538,,,,FALSE,,W2R
843,hooks,brooches & pins,#N/A,621,,,,1,FALSE,Not Sure,R1 2 R2
844,hoops,earrings,#N/A,3901,67238,,,1,FALSE,Not Sure,R1 2 R2
845,hoops&huggies,earrings,#N/A,,67238,,,1,FALSE,Not Sure,R1 2 R2
846,hopscotch,hopscotch,#N/A,6,6,22367,H123,,TRUE,,R2R
847,hot,evening,#N/A,3599,35581,,,1,FALSE,Its an incorrect mapping I feel,R1 2 R2
848,hot pant,shorts,#N/A,,45307,,,,FALSE,,R1 2 R2
849,hotpant,shorts,#N/A,,45307,,,,FALSE,,R1 2 R2
850,hotpants,shorts,#N/A,1,45307,,,,FALSE,,R1 2 R2
851,hqndbqgs,handbags,#N/A,,22502,1008,H253,,FALSE,,W2R
852,hrithik,hrithik,#N/A,,,27997,H632,,TRUE,,R2R
853,hritik,hrithik,#N/A,,,16376,H632,,FALSE,,W2R
854,https,https,#N/A,3,3,242443,H312,,TRUE,,R2R
855,huddis,hoodies,#N/A,,41538,11915,H320,,FALSE,,W2R
856,hudis,hoodies,#N/A,,41538,16031,H320,,FALSE,,W2R
857,huesan,huesen,#N/A,,,61984,H250,,TRUE,,W2R
858,huggies,earrings,#N/A,3598,67238,,,1,FALSE,Not Sure,R1 2 R2
859,hundred,hundred,#N/A,2,2,63967,H536,,TRUE,,R2R
860,hunkermoller,hunkemoller,#N/A,,3179,37009,H526,,FALSE,,W2R
861,husain,heusen,#N/A,,7458,41600,H250,,FALSE,,W2R
862,husband,husband,#N/A,426,426,23806,H215,,TRUE,,R2R
863,hussain,hussain,#N/A,,,70042,H250,,TRUE,Not Sure,R2R
864,hussan,heusen,#N/A,,7458,20339,H250,,FALSE,,R1 2 R2
865,hyneck,high neck,#N/A,,,17960,H520,,FALSE,,W2R
866,iacket,jackets,#N/A,,31735,42741,I230,,FALSE,,W2R
867,ikat andhra,andhra ikat,#N/A,,,,,1,FALSE,,R1 2 R2
868,ikatsarees,sarees,#N/A,,119194,376,I232,1,FALSE,,W2R
869,ikatt,ikat,#N/A,,4018,,,,FALSE,,W2R
870,ikatt orissa,orissa ikat,#N/A,,,,,1,FALSE,Not Sure,W2R
871,ikhat,ikat,#N/A,,4018,,,,FALSE,,W2R
872,ikkat,ikat,#N/A,97,4018,,,,FALSE,,W2R
873,ikkhat,ikat,#N/A,,4018,,,,FALSE,,W2R
874,imitation,jewellery,imitation,46,165164,,,1,FALSE,Not Sure,R1 2 R2
875,imitation jewellery,fashion jewellery,#N/A,,,,,,FALSE,,R1 2 R2
876,imported,universal,#N/A,365,216015,,,,FALSE,Not Sure,R1 2 R2
877,inbwomen,women,#N/A,,895690,19393,I515,,FALSE,Not Sure,W2R
878,indalia,idalia,#N/A,,357,20566,I534,,TRUE,Not Sure,W2R
879,india t-shirt,indian jersey,#N/A,,,,,,FALSE,Not Sure,R1 2 R2
880,india world cup jersey,indian jersey,#N/A,,,,,,FALSE,Not Sure,R1 2 R2
881,indian,ethnic,#N/A,75094,326887,,,,FALSE,,R1 2 R2
882,indian cricket team jersy,indian jersey,#N/A,,,,,?,FALSE,Not Sure,R1 2 R2
883,informal,informal,informal,429,429,37492,I516,1,TRUE,Not Sure,R2R
884,informal,casual,#N/A,429,1177030,,,,FALSE,Not Sure,R1 2 R2
885,ingirls,girls,#N/A,,101217,23639,I526,,FALSE,,W2R
886,inmen,men,#N/A,,460796,57490,I550,,FALSE,,W2R
887,innars,innerwear,#N/A,,55299,13754,I562,,FALSE,,W2R
888,inners,innerwear,inners,14,55299,,,,FALSE,,R1 2 R2
889,inners,camisoles,#N/A,14,3910,,,1,FALSE,"kept ""innerwear"" instead of ""camisoles""",R1 2 R2
890,innerwares,innerwear,#N/A,,55299,21448,I566,,FALSE,,W2R
891,innerwear,vests,innerwear,55299,4164,,,1,FALSE,is a category word,R1 2 R2
892,innerwear,lingerie,innerwear,55299,52781,,,1,FALSE,,R1 2 R2
893,innerwear,briefs,innerwear,55299,15681,,,1,FALSE,,R1 2 R2
894,innerwear,boxers,#N/A,55299,12174,,,1,FALSE,,R1 2 R2
895,innwomen,women,#N/A,,895690,20695,I555,,FALSE,,W2R
896,inshin,ishin,#N/A,,929,11387,I525,,FALSE,,W2R
897,instrument,gadgets,instrument,18,320,,,,FALSE,,R1 2 R2
898,instrument,appliances,#N/A,18,59,,,1,FALSE,"kept  ""gadgets"" instead of ""appliances""",R1 2 R2
899,insua,insua,#N/A,,,13907,I520,,TRUE,Not Sure,R2R
900,interflex,interflex,#N/A,3,3,34276,I536,,TRUE,,R2R
901,international,universal,#N/A,1904,216015,,,,FALSE,,R1 2 R2
902,intimate,bras,#N/A,108,26980,,,1,FALSE,Not Sure,R1 2 R2
903,intimates,lingerie & innerwear,intimates,9,,,,,FALSE,,R1 2 R2
904,intimates,lingerie,intimates,9,52781,,,1,FALSE,"kept ""lingerie & innerwear"" instead of ""lingerie""",R1 2 R2
905,intimates,bras,#N/A,9,26980,,,1,FALSE,"kept ""lingerie & innerwear"" instead of ""bras""",R1 2 R2
906,invictus,invictus,#N/A,2,2,53850,I512,,TRUE,,R2R
907,inwoman,women,#N/A,,895690,25560,I555,,FALSE,,W2R
908,inwomen,women,#N/A,,895690,264795,I555,,FALSE,,W2R
909,inwomens,women,#N/A,,895690,11930,I555,,FALSE,,W2R
910,irie,eri,irie,,22,,,1,FALSE,,W2R
911,irie,boxers,irie,,12174,,,?,FALSE,,W2R
913,jacaket,jackets,#N/A,,31735,43425,J223,,FALSE,,W2R
914,jacakets,jackets,#N/A,,31735,12613,J223,,FALSE,,W2R
915,jacakt,jackets,#N/A,,31735,15807,J223,,FALSE,,W2R
916,jacard,jacquard,#N/A,19,13085,,,,FALSE,,W2R
917,jacate,jackets,#N/A,,31735,13569,J230,,FALSE,,W2R
918,jaceket,jackets,#N/A,,31735,32164,J223,,FALSE,,W2R
919,jackard,jacquard,#N/A,,13085,,,,FALSE,,W2R
920,jackect,jackets,#N/A,,31735,134878,J223,,FALSE,,W2R
921,jackects,jackets,#N/A,,31735,96349,J223,,FALSE,,W2R
922,jackek,jackets,#N/A,,31735,25249,J220,,FALSE,,W2R
923,jackert,jackets,#N/A,,31735,33614,J263,,FALSE,,W2R
924,jackerts,jackets,#N/A,,31735,16193,J263,,FALSE,,W2R
925,jackests,jackets,#N/A,,31735,66618,J223,,FALSE,,W2R
926,jacket,jackets,#N/A,30445,31735,,,,FALSE,,R1 2 R2
927,jacketfor,jackets,#N/A,,31735,48428,J231,,FALSE,,W2R
928,jacketmen,men jackets,#N/A,,,19270,J235,,FALSE,,W2R
929,jackets,jackets,#N/A,31735,31735,,,,TRUE,,R2R
930,jacketsfor,jackets,#N/A,,31735,28291,J232,,FALSE,,W2R
931,jacktet,jackets,#N/A,,31735,12280,J233,,FALSE,,W2R
932,jacktets,jackets,#N/A,,31735,12015,J233,,FALSE,,W2R
933,jacqard,jacquard,#N/A,17,13085,,,,FALSE,,W2R
934,jactek,jackets,#N/A,,31735,12530,J232,,FALSE,,W2R
935,jactet,jackets,#N/A,,31735,28552,J233,,FALSE,,W2R
936,jactets,jackets,#N/A,,31735,16629,J233,,FALSE,,W2R
937,jadau,kundan,#N/A,1380,9774,,,1,FALSE,is a style/design type,R1 2 R2
938,jaggin,jeggings,#N/A,,16311,30352,J250,,FALSE,,W2R
939,jagins,jeggings,#N/A,,16311,45368,J252,,FALSE,,W2R
940,jaguar,jaguar,#N/A,46,46,17557,J260,,TRUE,,R2R
941,jaipur jooties,mojari,#N/A,,35,,,,FALSE,,W2R
942,jaipuri,jaipur,#N/A,353,2941,,,,FALSE,,R1 2 R2
943,jaipuri jutties,mojari,#N/A,,35,,,,FALSE,,W2R
944,jakait,jackets,#N/A,,31735,12724,J230,,FALSE,,W2R
945,jakcat,jackets,#N/A,,31735,13666,J230,,FALSE,,W2R
946,jakect,jackets,#N/A,,31735,203985,J223,,FALSE,,W2R
947,jakects,jackets,#N/A,,31735,56093,J223,,FALSE,,W2R
948,jaket,jackets,#N/A,,31735,,,,FALSE,,W2R
949,jakets,jackets,#N/A,,31735,,,,FALSE,,W2R
950,jakite,jackets,#N/A,,31735,28059,J230,,FALSE,,W2R
951,jamdhani,jamdani,#N/A,16,2484,,,,FALSE,,W2R
952,jamsuit,jumpsuits,#N/A,,8201,90895,J523,,FALSE,,W2R
953,jamsuits,jumpsuits,#N/A,,8201,20040,J523,,FALSE,,W2R
954,jarjet,georgette,#N/A,,42430,25967,J623,,FALSE,,W2R
955,jarken,jackets,#N/A,,31735,23789,J625,,FALSE,,W2R
956,jarkin,jackets,#N/A,,31735,100989,J625,,FALSE,,W2R
957,jarkins,jackets,#N/A,,31735,22469,J625,,FALSE,,W2R
958,jarmsuit,jumpsuits,#N/A,,8201,426,J652,,FALSE,,W2R
959,jbl,jbl,#N/A,37,37,40877,J140,,TRUE,,R2R
960,jean,jeans,jean,616,48476,,,,FALSE,,W2R
962,jeans,jeans,#N/A,48476,48476,,,,TRUE,,R2R
963,jeansfor,jeans,#N/A,,48476,61803,J521,,FALSE,,W2R
964,jeansin,jeans,#N/A,,48476,21607,J525,,FALSE,,W2R
965,jeasns,jeans,#N/A,,48476,12491,J252,,FALSE,,W2R
966,jecat,jackets,#N/A,,31735,35550,J230,,FALSE,,W2R
967,jeggies,jeggings,#N/A,,16311,11981,J220,,FALSE,,W2R
968,jekat,jackets,#N/A,,31735,70907,J230,,FALSE,,W2R
969,jekect,jackets,#N/A,,31735,31421,J223,,FALSE,,W2R
970,jekit,jackets,#N/A,,31735,85561,J230,,FALSE,,W2R
971,jekits,jackets,#N/A,,31735,12199,J232,,FALSE,,W2R
972,jellwery,jewellery,#N/A,,165164,35037,J460,,FALSE,,W2R
973,jemsuit,jumpsuits,#N/A,,8201,46407,J523,,FALSE,,W2R
974,jemsuits,jumpsuits,#N/A,,8201,25544,J523,,FALSE,,W2R
975,jenans,jeans,#N/A,,48476,21988,J552,,FALSE,,W2R
976,jenes,jeans,#N/A,,48476,6478,J520,,FALSE,,W2R
977,jenim,denim,#N/A,,21354,21271,J550,,FALSE,,W2R
978,jerkin,jackets,jerkin,,31735,997120,J625,,FALSE,,R1 2 R2
980,jerking,jackets,#N/A,,31735,18495,J625,,FALSE,,R1 2 R2
981,jerkins,jackets,jerkins,,31735,675885,J625,,FALSE,,R1 2 R2
983,jewelery,jewellery,jewelery,,165164,,,,FALSE,,W2R
986,jewelery set,jewellery,#N/A,,165164,,,1,FALSE,is a category according to website,W2R
987,jeweller,necklaces & pendants,#N/A,8822,,,,1,FALSE,,W2R
988,jewelleri,jewellery,#N/A,,165164,,,,FALSE,,W2R
989,jewellery,jewellery,jewellery,165164,165164,,,,TRUE,,R2R
990,jewellery,jewellery,jewellery,165164,165164,,,1,TRUE,,R2R
991,jewellery,necklaces,jewellery,165164,27058,,,1,FALSE,Not Sure,R1 2 R2
992,jewellery,earrings,jewellery,165164,67238,,,1,FALSE,,R1 2 R2
993,jewellery,bracelets & bangles,jewellery,165164,,,,1,FALSE,,R1 2 R2
994,jewellery,bangles,#N/A,165164,13470,,,1,FALSE,,R1 2 R2
995,jewellery se,jewellery,#N/A,,165164,,,1,FALSE,,W2R
996,jewellery set,jewellery,#N/A,,165164,,,1,FALSE,,W2R
997,jewellery sets,jewellery,#N/A,,165164,,,1,FALSE,,W2R
998,jewerlly,jewellery,#N/A,,165164,18712,J640,,FALSE,,W2R
999,jhonplayer,john players,#N/A,,,41472,J514,,FALSE,,W2R
1000,jhonplayers,john players,#N/A,,,36197,J514,,FALSE,,W2R
1001,jhumka,jhumkas,jhumka,3422,6197,,,,FALSE,,R1 2 R2
1002,jhumka,earrings,#N/A,3422,67238,,,1,FALSE,Not Sure,R1 2 R2
1003,jhumka earrings,earrings,#N/A,,67238,,,1,FALSE,Not Sure,R1 2 R2
1004,jhumki,jhumkas,jhumki,470,6197,,,,FALSE,,W2R
1005,jhumki,jhumkas,#N/A,470,6197,,,1,FALSE,,W2R
1006,jimmikis,jhumkas,#N/A,,6197,164,J522,,FALSE,Not Sure,R1 2 R2
1007,jince,jeans,#N/A,,48476,138635,J520,,FALSE,,W2R
1008,jins,jeans,#N/A,,48476,138635,J520,,FALSE,,W2R
1009,jodger,joggers,#N/A,,16261,487,J326,,FALSE,,W2R
1010,johhers,joggers,#N/A,,16261,25319,J620,,FALSE,,W2R
1011,johnplayer,john players,#N/A,,,76326,J514,,TRUE,,W2R
1012,jokit,jackets,#N/A,,31735,27434,J230,,FALSE,,W2R
1013,jonplayer,john players,#N/A,,,11769,J514,,FALSE,,W2R
1014,joote,shoes,#N/A,,62160,,,,FALSE,,W2R
1015,jooti,juttis,#N/A,,1934,,,,FALSE,,W2R
1016,jorget,georgette,#N/A,,42430,14523,J623,,FALSE,,W2R
1017,joyride,joyride,#N/A,2,2,219815,J630,,TRUE,,R2R
1018,jubba,jubba,#N/A,,,22565,J100,,TRUE,,R2R
1019,juimsuit,jumpsuits,#N/A,,8201,12999,J523,,FALSE,,W2R
1020,juliet,juliet,#N/A,226,226,28610,J430,,TRUE,,R2R
1021,jullery,jewellery,#N/A,,165164,12712,J460,,FALSE,,W2R
1022,jumbsuit,jumpsuits,#N/A,,8201,,,,FALSE,,W2R
1023,jumbsuits,jumpsuits,#N/A,,8201,,,,FALSE,,W2R
1024,jumkas,earrings,#N/A,3,67238,,,1,FALSE,Not Sure,R1 2 R2
1025,jumper,sweaters,jumper,231,43282,,,,FALSE,,R1 2 R2
1026,jumper,sweatshirts,jumper,231,40922,,,1,FALSE,,R1 2 R2
1027,jumper,hoodies,#N/A,231,41538,,,1,FALSE,"As its mapped to  ""sweater"" instead of ""hoodies""",R1 2 R2
1028,jumpshoot,jumpsuits,#N/A,,8201,16715,J512,,FALSE,,W2R
1029,jumpsuit,jumpsuits,#N/A,4821,8201,,,,FALSE,,R1 2 R2
1030,jumpsuits,jumpsuits,#N/A,8201,8201,,,,TRUE,,R2R
1031,jumshuit,jumpsuits,#N/A,,8201,23187,J523,,FALSE,,W2R
1032,jumshut,jumpsuits,#N/A,,8201,35856,J523,,FALSE,,W2R
1033,jumsuite,jumpsuits,#N/A,,8201,29542,J523,,FALSE,,W2R
1034,jumsuites,jumpsuits,#N/A,,8201,153,J523,,FALSE,,W2R
1035,jumsute,jumpsuits,#N/A,,8201,14067,J523,,FALSE,,W2R
1036,juraab,socks & stockings,#N/A,,,,,,FALSE,,R1 2 R2
1037,jurkin,jackets,#N/A,,31735,20059,J625,,FALSE,,W2R
1038,juti,juttis,#N/A,9,1934,,,,FALSE,,R1 2 R2
1039,juties,juttis,#N/A,,1934,,,,FALSE,,W2R
1040,jutti,juttis,#N/A,166,1934,,,,FALSE,,R1 2 R2
1041,jutties,juttis,#N/A,73,1934,,,,FALSE,,R1 2 R2
1042,jutty,juttis,#N/A,,1934,,,,FALSE,,W2R
1043,juventus,juventus,#N/A,11,11,11506,J153,,TRUE,,R2R
1044,jwcket,jackets,#N/A,,31735,29905,J300,,FALSE,,W2R
1045,jwelarry,jewellery,#N/A,,165164,19791,J460,,FALSE,,W2R
1046,jwelerry,jewellery,#N/A,,165164,18230,J460,,FALSE,,W2R
1047,jwelkery,jewellery,#N/A,,165164,13303,J426,,FALSE,,W2R
1048,jwelleey,jewellery,#N/A,,165164,52461,J400,,FALSE,,W2R
1049,jwelleries,jewellery,#N/A,,165164,30155,J462,,FALSE,,W2R
1050,jwellert,jewellery,#N/A,,165164,11362,J463,,FALSE,,W2R
1051,jwellwer,jewellery,#N/A,,165164,231,J460,,FALSE,,W2R
1052,kaanchi,kanchi,#N/A,,207,,,,FALSE,,W2R
1053,kaanchi cotton,kanchi cottons,#N/A,,,,,1,FALSE,,W2R
1054,kaataan,katan,#N/A,,163,,,,FALSE,,W2R
1055,kaccha,boxers,#N/A,,12174,,,,FALSE,,R1 2 R2
1056,kachipuram,kanchipuram,#N/A,,83,13032,K216,,FALSE,,W2R
1057,kadhi,khadi,#N/A,,847,,,,FALSE,,W2R
1058,kadi,khadi,#N/A,,847,,,,FALSE,,W2R
1059,kadigan,cardigan,#N/A,,3359,15339,K325,,FALSE,,W2R
1060,kalam kari,kalamkari,#N/A,,2540,,,,FALSE,,W2R
1061,kalamakari,kalamkari,#N/A,,2540,,,,FALSE,,W2R
1062,kalamkaari,kalamkari,#N/A,2,2540,,,,FALSE,,W2R
1063,kalenji,kalenji,#N/A,,,22121,K452,,TRUE,,R2R
1064,kalt,salt,#N/A,334,160,12487,K430,,FALSE,,W2R
1065,kamdani,mukaish,#N/A,,43,,,?,FALSE,Not Sure,R1 2 R2
1066,kameez,shirts,kameez,2,220084,169277,K520,,FALSE,,R1 2 R2
1067,kameez,kurtas,kameez,2,70622,,,1,FALSE,Not Sure,R1 2 R2
1068,kameez,kurtis,kameez,2,56222,,,1,FALSE,Not Sure,R1 2 R2
1069,kameez,kurta suit sets,#N/A,2,,,,1,FALSE,Not Sure,R1 2 R2
1070,kameez set,kurta suit sets,#N/A,,,,,1,FALSE,Not Sure,R1 2 R2
1071,kameezset,kurta suit sets,#N/A,,,,,1,FALSE,Not Sure,W2R
1072,kamij,shirts,#N/A,,220084,12875,K520,,FALSE,,W2R
1073,kamiz,shirts,#N/A,,220084,15933,K520,,FALSE,,R1 2 R2
1074,kanchee,kanchi,#N/A,,207,,,,FALSE,,W2R
1075,kanchee cotton,kanchi cottons,#N/A,,,,,1,FALSE,Not Sure,W2R
1076,kancheepuram,kanchipuram,#N/A,34,83,36598,K521,,FALSE,,R1 2 R2
1077,kanchipattu,kanchipattu,#N/A,,,21020,K521,,TRUE,,R2R
1078,kanchipuram,kanchipuram,#N/A,83,83,195161,K521,,TRUE,,R2R
1079,kanjivarm,kanjeevaram,#N/A,7,9531,1872,K521,,FALSE,,W2R
1080,kanjiwarm,kanjeevaram,#N/A,,9531,43307,K526,,FALSE,,W2R
1081,kapda,clothes,#N/A,,1119,72891,K130,,FALSE,,R1 2 R2
1082,kapde,clothes,#N/A,,1119,85661,K130,,FALSE,,R1 2 R2
1083,karela,kerela,#N/A,1,1,,,,FALSE,,W2R
1084,karela kasavu,kerela kasavu,#N/A,,,,,,FALSE,,W2R
1085,karwachauth,karwachauth,#N/A,,,11780,K623,,TRUE,,R2R
1086,kasau,kasavu,#N/A,,103,,,,FALSE,,W2R
1087,kasauti,kasuti,#N/A,,11,,,,FALSE,,W2R
1088,kashida,kasuti,#N/A,,11,,,?,FALSE,Not Sure,R1 2 R2
1089,kashidakari,kasuti,#N/A,,11,,,?,FALSE,Not Sure,R1 2 R2
1090,kasoti,kasuti,#N/A,,11,,,,FALSE,,R1 2 R2
1091,kasuthi,kasuti,#N/A,3,11,,,,FALSE,,W2R
1092,kataan,katan,#N/A,21,163,,,,FALSE,,W2R
1093,katha,kantha,#N/A,24,355,,,,FALSE,,W2R
1094,kathan,katan,kathan,1,163,,,,FALSE,"appears to be phonetically and contextually closest to ""Katan"" which is a type of silk fabric. ",W2R
1095,kathan,kantha,#N/A,1,355,,,1,FALSE,which to use? kantha is weave pattern,W2R
1096,kauraz,kauraz,#N/A,,,13491,K620,,TRUE,,R2R
1097,kbteam,kb team,#N/A,,,12768,K135,,FALSE,,W2R
1098,kelim,kilim,#N/A,,21,,,,FALSE,,W2R
