p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,1.0,LED TV 40 TO 54,4.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,521107,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,1.0
S573,digitaldc,Raipur,Chattisgarh,FH,1.0,LED TV 40 TO 54,0.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,493111,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,0.0
SLLN,digitaldc,Siliguri,West Bengal,FH,1.0,LED TV 40 TO 54,1.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,735135,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,3.0,LED TV 40 TO 54,1.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,226401,North 1,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,4.0
SD78,digitaldc,Ernakulam,Kerala,FH,1.0,LED TV 40 TO 54,0.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,683561,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,0.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,1.0,LED TV 40 TO 54,1.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,248001,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,0.0
R201,digitaldc,Cuttack,Orissa,FH,1.0,LED TV 40 TO 54,4.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,754002,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,2.0
R396,digitaldc,Bangalore,Karnataka,FH,4.0,LED TV 40 TO 54,15.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,562123,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,7.0
R278,digitaldc,Ranchi,Jharkhand,FH,1.0,LED TV 40 TO 54,0.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,834010,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,1.0
SJ48,digitaldc,Dharwad,Karnataka,FH,1.0,LED TV 40 TO 54,0.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,580011,Bangalore,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FH,2.0,LED TV 40 TO 54,0.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,562114,Bangalore,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,0.0
SACU,digitaldc,Nagpur,Maharashtra,FH,1.0,LED TV 40 TO 54,2.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,441122,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,4.0,LED TV 40 TO 54,12.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,421302,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,9.0
R394,digitaldc,Patna,Bihar,FH,1.0,LED TV 40 TO 54,1.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,800007,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FH,4.0,LED TV 40 TO 54,19.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,711310,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,3.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,2.0,LED TV 40 TO 54,1.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,641402,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,2.0
SE40,digitaldc,Hyderabad,Telangana,FH,6.0,LED TV 40 TO 54,3.0,Sony,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241101,oop,493841828,11-2024,501401,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,43X80L,SONY 43 UHD SMART LED TV 43X80L,non kvi,NA,1.0
